time,avgResponseTime,level,memory
1625669340,215.9898495128275,1,84.14958154861706
1625669344,340.80940824553505,1,113.55963341424325
1625669349,147.06156649019786,1,586.018711978558
1625669354,762.1653826231487,1,400.2889518002423
1625669359,208.46472931466198,1,391.03809006944243
1625669364,674.6267029543369,1,606.8860288122316
1625669369,572.6423981121712,1,843.0893398889046
1625669374,710.9998532396941,1,685.1074134214348
1625669379,829.8055301262898,1,290.76610542671244
1625669384,612.880049627789,1,458.330484754083
1625669389,435.7809359726187,1,343.1609284327977
1625669394,16.620217029980957,1,970.6725648134193
1625669400,825.3878847464441,1,434.3306143492421
1625669405,717.5909008139354,1,809.393698580136
1625669410,764.5767928753016,1,282.7926653931845
1625669415,578.3806199488074,1,527.6854961232985
1625669420,897.6533041084598,1,473.2461980200542
1625669425,184.02901922227534,1,140.0446231569834
1625669430,730.9195626814151,1,570.1190803505572
1625669434,892.311130427836,1,778.0949024912584
1625669439,521.0267548584217,1,420.9290366313413
1625669444,783.6009417547166,1,544.4334381674794
1625669449,135.91613976758387,1,286.85103579868786
1625669454,902.6636823241588,1,714.9333127293519
1625669459,999.7169380810487,1,203.96979522815207
1625669464,89.21025635939061,1,60.66703485746028
1625669469,682.2835733232118,1,227.75407009873248
1625669475,116.1698086711318,1,799.5714599197856
1625669480,651.7307591831365,1,532.232245605361
1625669485,61.00070975429139,1,671.1330401210208
1625669490,667.5267740546718,1,451.7166018373961
1625669495,108.19048215210225,1,746.3330201283574
1625669500,386.22190565665204,1,584.8783571933748
1625669505,868.2455083693466,1,747.0845158725882
1625669510,6.134817118045199,1,787.3100364156987
1625669515,863.416321592541,1,27.26427669183218
1625669520,356.3335362383385,1,908.835077589538
1625669525,902.2468898083268,1,649.6739247754566
1625669529,294.69359272685057,1,275.7809523001702
1625669534,488.50122532427906,1,633.9541482662567
1625669539,815.9830469649909,1,356.88116861222875
1625669544,295.46242089258624,1,919.3516194624266
1625669550,970.7264876031396,1,605.7053112537586
1625669555,709.9909469465324,1,618.6521908301842
1625669560,786.5768295139087,1,854.4477831472083
1625669565,903.6752873650008,1,986.5208850866042
1625669570,484.2389342827046,1,696.07363494241
1625669575,228.13308423481115,1,203.53321823322878
1625669580,648.4313732435294,1,277.3893124586172
1625669585,630.8780747380616,1,618.567788728178
1625669590,800.3568326316998,1,718.3646921141899
1625669595,435.6326811195075,1,794.8091241253642
1625669600,311.71654750962097,1,747.3959926077532
1625669605,180.6405918616454,1,381.8608963443405
1625669610,482.1126264513449,1,13.204980890583084
1625669615,230.1434072016868,1,67.48973577170459
1625669621,193.0258854069109,1,207.38330058620312
1625669625,803.0841255168324,1,242.04225060201745
1625669630,64.3471614139003,1,553.4996363968153
1625669635,650.2612382405346,1,396.94651786259874
1625669640,826.2172336792797,1,226.10750109790067
1625669645,373.186003224002,1,51.90794886148764
1625669650,422.859464717087,1,833.4600420998667
1625669655,847.0142988247335,1,305.0340179408625
1625669660,569.9572180081024,1,599.4205719197035
1625669665,183.98988481766477,1,83.40268496369806
1625669670,367.35039097486975,1,321.74231745905445
1625669675,466.318329773012,1,261.3759671320122
1625669680,539.441051751614,1,464.99209310643596
1625669685,167.39883098941831,1,948.7297329718813
1625669690,742.3705074450531,1,906.9495163652824
1625669696,862.5948197085683,1,134.5239982296401
1625669701,586.0487465376941,1,327.9892663853294
1625669706,865.5795960096423,1,225.3039992687128
1625669711,907.3964526355634,1,85.04012655463843
1625669716,689.7246760439738,1,823.0489550075644
1625669720,876.2378277572683,1,607.120838946926
1625669725,367.60844766150893,1,850.2525309367878
1625669730,585.3240853931427,1,990.7240894569587
1625669735,322.7369533960833,1,113.22646040320828
1625669740,379.7617981108879,1,53.614388432653534
1625669745,598.8400422727892,1,882.3934533911147
1625669750,718.0807487372541,1,758.7164932917219
1625669755,252.10918999188414,1,607.8289822801319
1625669760,367.3420828689151,1,670.1106733595747
1625669766,804.582698507027,1,543.1006442818066
1625669771,148.7232466849703,1,115.7585382684756
1625669776,62.2818050076962,1,649.6396154069391
1625669781,839.2112367879731,1,562.122671440572
1625669786,805.0148517004262,1,542.1883831093879
1625669791,661.3018982591507,1,550.6044821207043
1625669796,856.9661661914419,1,523.6532249982481
1625669801,658.4833972181567,1,491.62108349758694
1625669806,614.8791568530509,1,570.9264652942611
1625669810,152.93543817166722,1,886.7114657553847
1625669815,26.052008068565446,1,863.5327025808176
1625669820,47.09731106918302,1,770.4723686183517
1625669825,319.34182333877715,1,501.52280419137776
1625669830,486.9551180120647,1,591.1595813838773
1625669835,62.39695268914402,1,110.73948488848129
1625669840,17.11662739210751,1,530.8686792862574
1625669846,676.507379249297,1,270.8876031596036
1625669851,881.6410324984382,1,693.3673319278226
1625669856,731.506796568422,1,78.85926873800497
1625669861,256.4605488997911,1,340.554318947329
1625669866,777.4291249174823,1,646.218989044478
1625669871,525.9872917931212,1,758.4574495332138
1625669876,273.09254220516164,1,160.99478259800236
1625669881,965.677833485583,1,592.5661381240315
1625669886,236.05849739959828,1,70.92719581857997
1625669891,482.09670296944495,1,962.6668230376655
1625669896,470.7159944077004,1,484.7001714389523
1625669901,151.1653567583432,1,92.37034241090302
1625669906,804.4272449300844,1,571.6406033608876
1625669910,833.2202902512716,1,951.9834001268675
1625669915,364.21292693592164,1,366.78179841557534
1625669921,920.2722670484357,1,789.6917066956896
1625669926,12.45826397445715,1,270.5136764626448
1625669931,467.1200543612305,1,830.231917750338
1625669936,99.30890988804175,1,749.3927439479374
1625669941,395.01908581214104,1,657.9953801136112
1625669946,417.15236355362475,1,391.78324885497494
1625669951,846.3484820898938,1,319.1195913763722
1625669956,909.8197503704979,1,909.1996966780392
1625669961,963.7009538067988,1,311.4955805035484
1625669966,312.49992646161417,1,777.4962822115681
1625669971,610.2015937346448,1,860.2916849911435
1625669976,510.0548120839446,1,623.0020266423908
1625669981,723.4325271866803,1,67.72956019679977
1625669986,299.31773449377454,1,834.5589175661783
1625669991,877.5167534870795,1,188.23611325924296
1625669996,238.51846543365528,1,146.03509893425814
1625670002,131.73173821003604,1,813.1491874246368
1625670007,943.3132026287353,1,523.7325664401434
1625670012,675.150486648387,1,692.9152989161006
1625670017,138.73082029144567,1,813.2907184287202
1625670021,81.52815974889992,1,209.84652319529417
1625670026,860.02924143354,1,470.9305838040878
1625670031,3.885520252278063,1,712.2924520590301
1625670036,788.9661523890381,1,809.5398836346398
1625670041,841.5212566269361,1,493.44403117586745
1625670046,956.92538157787,1,532.1440309345844
1625670051,671.680309483996,1,747.4585217639874
1625670056,99.93368222493015,1,670.3438348913879
1625670061,562.6023881224312,1,355.34403128038525
1625670066,235.70123688422484,1,175.55311883417235
1625670071,173.5886845214446,1,476.8553986876588
1625670077,487.9014069810228,1,374.19179348503684
1625670082,341.09402661791444,1,176.94584532368017
1625670087,512.0711443407486,1,857.8563703135171
1625670092,578.3407738988266,1,361.12959614719784
1625670097,800.491756445691,1,465.0044063539833
1625670102,150.84808688412198,1,189.10350050734291
1625670106,645.5492517997823,1,166.57676183137949
1625670111,593.4909385529779,1,576.4397539922331
1625670116,123.35229578653417,1,504.5943419686151
1625670121,308.78499244689095,1,967.0107658742405
1625670126,388.4069864335408,1,876.080348036609
1625670131,724.2021333057426,1,991.5811775177197
1625670136,128.13326491140475,1,296.27650805284924
1625670142,522.2435918024744,1,38.86420484129105
1625670147,760.8153633782782,1,222.2695035634229
1625670152,715.1505834934335,1,913.0779644563635
1625670157,935.6789308163774,1,743.6719778227628
1625670162,981.551557797414,1,286.06939974054245
1625670167,938.2868586718847,1,639.3896250723876
1625670172,270.6981356373552,1,362.43444953151527
1625670177,563.0670342725965,1,912.8516948316866
1625670182,407.514506221339,1,243.41891773952563
1625670187,997.8829956761106,1,922.1144747699566
1625670191,385.39433273051907,1,721.0250489487779
1625670196,899.1067124914474,1,851.316931919399
1625670201,441.0616321212135,1,369.5854449684323
1625670206,511.25497572003366,1,277.0519405278988
1625670211,485.0339715232186,1,680.6414048471048
1625670217,810.1323058953212,1,983.9154678338175
1625670222,271.074396394277,1,851.4368518228163
1625670227,895.4369032058013,1,10.038852161639578
1625670232,977.9099175250742,1,571.5050616879842
1625670237,416.4065173618855,1,453.6441449200105
1625670242,936.4637141331735,1,530.0945388522267
1625670247,636.4121181022865,1,659.0695853321504
1625670252,746.5653429081299,1,304.59194817169055
1625670257,799.1734681576849,1,604.3894656209254
1625670262,309.8509003351246,1,92.32023773068343
1625670267,985.8249556808172,1,227.43015793845666
1625670272,572.263240211021,1,361.40534031703373
1625670277,399.37817026719205,1,913.0101115579076
1625670283,372.7454271221983,1,757.7302952957484
1625670287,497.81190614177274,1,797.5857545405031
1625670292,477.5551980974936,1,491.8717817388827
1625670297,151.29620904304798,1,69.76619345946567
1625670302,25.903197330302774,1,310.5011552018285
1625670307,820.7776752439102,1,213.5965477076842
1625670312,496.7460044136963,1,39.82455328915657
1625670317,957.7932910408452,1,578.9522708870279
1625670322,343.58656684486476,1,473.64309579074126
1625670327,488.0428872670183,1,708.3127715060187
1625670332,439.7137739701612,1,105.57743945872211
1625670337,458.6612927548209,1,205.69213966575694
1625670342,876.7373850301484,1,304.58405595445714
1625670347,61.64222629882021,1,321.3271340642181
1625670353,801.4601577936215,1,76.38133935070246
1625670358,169.45399701846753,1,830.2051136259038
1625670363,337.613218232367,1,502.7184091039739
1625670368,875.1530865147162,1,704.6385832204157
1625670372,87.92894583011912,1,408.09476520018507
1625670377,975.4720783960838,1,787.4557425736609
1625670382,757.2256144072607,1,262.7411949047034
1625670387,794.2864293022202,1,445.2086799433348
1625670392,478.0453524375997,1,925.189039232095
1625670397,654.023484397868,1,567.9490175379345
1625670402,996.9588005119695,1,582.0005244199605
1625670407,868.0729585266761,1,347.0677212363147
1625670412,922.59256289034,1,321.2468810719035
1625670417,567.812275011584,1,834.5364369954688
1625670422,317.03580517062267,1,735.7665359577624
1625670428,478.8297445049068,1,210.35489527311734
1625670433,492.45588506406835,1,988.4036327082
1625670438,923.2848579512873,1,70.44840665967278
1625670443,557.0386342263772,1,971.2282718649299
1625670448,615.6932642095087,1,520.6529710112328
1625670453,31.929315374755298,1,781.7181423269576
1625670458,19.989924375473535,1,815.3708488591309
1625670463,367.4775311531695,1,339.1945516978179
1625670467,194.35710247292215,1,119.20458908022913
1625670472,947.1930017896324,1,833.2502395777839
1625670477,730.4843587980486,1,369.23522296652254
1625670482,846.4440313132716,1,981.8886077083934
1625670487,924.7537880032751,1,363.0740558437189
1625670492,265.7342657170796,1,70.66022161502461
